id	label	type
N6064	tracing+object	systematicity
N6130	gorilla, hoodie	translation
N6131	curved_4	phonological
N6147	memories, common sense, memory	translation
N6153	no answer, signal, trigger	translation
N6248	blunt, sober	translation
N6343	curved_l	phonological
N6358	cart, drainer, push something, shake a tray, shuffle, wheelchair	translation
N6363	drapes	translation
N6376	person walks alone, roam, walk alone, walk around, walk away, walking, wander	translation
N6395	bent–horns	phonological
N6397	ip	phonological
N6412	handling	systematicity
N6528	begin	translation
N6568	nonicon	systematicity
N6606	instruments	semantic
N6613	open_e	phonological
N6677	court, judge	translation
N6781	crowd crossing	translation
N6782	to weave	systematicity
N6785	tracing	systematicity
N6816	heart beating, medal, nametag, patch	translation
N6824	medical	translation
N6873	object&tracing	systematicity
N6875	#0&1	phonological
N6875	#0&1	systematicity
N6876	#0&0	systematicity
N6876	#0&0	phonological
N6921	board (of an organization)	systematicity
N6933	discount, let go, release	translation
N6940	soaked	translation
N7087	flat_4	phonological
N7241	curved_1	phonological
N7274	–&tracing	systematicity
N7275	nonicon&0	systematicity
N7277	–&0	phonological
N7277	–&0	systematicity
N7379	pray, request	translation
N7431	clean, erase, scrub	translation
N7482	tracing+contour	systematicity
N7541	flat_n	phonological
N7583	end of discussion, pinterest, thats it	translation
N7614	cherry, cherry tomato, strawberry	translation
N7624	back out, get off	translation
N7637	curved_b	phonological
N7686	snarl	translation
N7711	admit (confess)	systematicity
N7760	sheet	translation
N7775	chills, fur, spooked	translation
N7808	fun, have fun, postage	translation
N7885	defeat, defeated, overcome	translation
N7922	bright, light, obvious	translation
N7926	capitol, state	translation
N7993	handling+handling	systematicity
N8011	constant, constantly, go on, ongoing, keep going, lasting, persist	translation
N8091	take turns	systematicity
N8126	sure, true	translation
N8132	bathing suit, bikini, swimming top	translation
N8161	to lead	systematicity
N8169	open–7	phonological
N8172	care, careful, caretaker, counselor, supervisor, take care of	translation
N8194	eternity	translation
N8204	reservation, reserve	translation
N8247	ily	phonological
N8321	discount	translation
N8322	bargain, deflate, deflate ego, degrade, downhill, flat tire, funds depleted, intimidated, low self esteem, reduce	translation
N8368	institute (establishment)	systematicity
N8432	brace, watch, wristwatch	translation
N8433	open_f	phonological
N8448	insect	translation
N8452	curved_h	phonological
N8458	neglect	translation
N8473	feel noise, hands on, keep control, put out feelers, rumbling, shaking, surfing, take care of, tremble, vibrate	translation
N8521	cover, overhead, roof, tunnel	translation
N8564	depressed	translation
N8565	desperate, devastated, disappoint, disappointment, sad	translation
N8585	region	translation
N8586	donut, regional	translation
N8597	#0+1	systematicity
N8622	bigot, greedy, self centered, self involved, selfish, show off	translation
N8641	chicken	translation
N8673	pei–pei	translation
N8674	awesome, dislike each other, fluent, hate, miserable, phenomenal, talented	translation
N8735	mr	phonological
N8761	racoon	translation
N8807	flat_m	phonological
N8822	roman, rose queen, seatbelt	translation
N8840	poison, skeleton	translation
N8877	go_out	translation
N8878	outdoor, outside	translation
N8918	dream, envision, imagine	translation
N8929	bee, bee sting, bug bite, sting, stung	translation
N9097	to pack	systematicity
N9104	liability, responsible	translation
N9123	factory	translation
N9172	blow into, flute, music instrument, pan flute	translation
N9194	evaluation, experience, experiment	translation
N9237	accuse, blame, transport, trip	translation
N9275	chew tobacco, smirk	translation
N9285	garbage, silver, steel, stone, trash	translation
N9300	fantasize, hair coloring	translation
N9310	commotion	translation
N9332	consider, contemplate, meditate, muddle over, ponder, ruminate	translation
N9434	emotional	translation
N9443	flat_horns	phonological
N9451	joke, just kidding, kidding	translation
N9495	candy, pickle, protein, vegetable	translation
N9548	roast marshmallows	translation
N9554	chips, potato chip	translation
N9587	tracing+contour&–	systematicity
N9588	#0&dactyl	systematicity
N9590	#0+0&–	phonological
N9590	#0+0&–	systematicity
N9619	boy scout/girl scout	systematicity
N9664	bath, buildings, crowd, diversity, dust eruption, explosion, flood, packed, steam	translation
N9666	cocked–7.png	phonological
N9675	mrp	phonological
N9687	cupboard, look through closet, pull apart, read intensely, take away	translation
N9711	noun	syntactic
N9711	noun	translation
N9732	drink alcohol, iphone, smoke pipe	translation
N9806	screw	translation
N9933	pump, stab	translation
N9943	even, fair	translation
N9959	ideas, imaginary, imagination, spew ideas	translation
N9975	posh, snotty, sophisticated, stuck up	translation
N10004	cued speech	translation
N10008	drum, knock, shopping	translation
N10060	cuckoo, insane, loco, mentally ill, mindless, psycho, wacko	translation
N10075	slack	translation
N10114	junior (class standing)	systematicity
N10127	lemon, lunch	translation
N10161	bad, chide, naughty, shame, shame on you, tsk	translation
N10165	marionette, pick up	translation
N10213	receptive	translation
N10214	lesson learned, listen, pay attention, perceive	translation
N10265	surfboard	translation
N10272	boombox, booming music, flash, good sound, lights on/off, loud noise, music blasting	translation
N10387	pasta	translation
N10400	back there, other, out, over there	translation
N10404	cheer, hurrah, victory	translation
N10410	overtake_sports	translation
N10411	annihilate, crash, damage, demolish, destroy, evade, overtake (sports), rout, smashed, wipe out	translation
N10413	murder/kill	translation
N10414	decline, deep, depression, downfall, downsize, dwindle, intensive, kill, profound, recession	translation
N10415	?	systematicity
N10415	?	phonological
N10418	musical_instrument	translation
N10419	clarinet, flute, saxophone, trumpet	translation
N10422	hills	translation
N10423	camel, curvy, dunes	translation
N10437	to fry	systematicity
N10453	letter, stamp	translation
N10462	flip (reverse)	systematicity
N10465	psychology, shrink	translation
N10467	contour	systematicity
N10473	animal on leash, cone, hang, hang up, hangover, lynch	translation
N10483	awful, terrible, tragic	translation
N10486	card	translation
N10487	brick, check, coupon	translation
N10496	better, chief, healthier, rather, younger	translation
N10503	passport, patent, seal, stab, stamp, will	translation
N10506	to mention	systematicity
N10527	goosebumps/hair_raising	translation
N10528	eek, freak out, hair up, peacock, porcupine, spikes	translation
N10529	spread_e	phonological
N10531	questionmark, spray, unsure	translation
N10532	just asking	systematicity
N10534	timer	translation
N10535	buzzer, clicker, lighter, stopwatch	translation
N10547	immediately	translation
N10548	fast, quick	translation
N10556	to roar	systematicity
N10567	infection, inning, introvert	translation
N10569	charger, electrical, electronic	translation
N10574	peanut butter and jelly	translation
N10581	to drag	systematicity
N10584	fight_argue	translation
N10589	cant, incapable, inefficient, inept, lousy, no good	translation
N10593	cart, stroller, mow	translation
N10601	a lot, balloon, big and round, bountiful, bunch, large amount, more than enough, overloaded, plenty	translation
N10607	plow	translation
N10607	plow	systematicity
N10608	buldozer, career, carpentry, down payments, evict, investment, pay, push away, save, transaction	translation
N10616	gasp, gawk, look, look at, sight, watch	translation
N10618	evil	translation
N10627	keep going, move on, procedure, progress	translation
N10635	blow balloon, bullhorn	translation
N10655	talk on video, video conferencing, webcam	translation
N10658	bride, bridesmaid, churn, merry–go–round, protest, pump, ring bell	translation
N10666	autism, bend, broke, door opens inward, self centered, turn inside	translation
N10670	islam, muslim	translation
N10672	kalamazoo	translation
N10676	earmuffs, earphones, headset, microphone	translation
N10678	fire chief, firefighter	translation
N10681	skip	translation
N10687	courage, courageous, driving, health, recover, strong	translation
N10690	mainstream (education)	systematicity
N10710	bologna, bullshit, hotdog	translation
N10713	certainly, really, true	translation
N10715	equal, floor	translation
N10719	buzzing, crowd, environment, floating, flock, influential, mingle, smoky, swarm	translation
N10727	ponder, pops up	translation
N10745	sink, turn faucet on/off	translation
N10752	sword, whip	translation
N10756	mercy, pity, poor, poor thing, poor you	translation
N10758	hunger, wish	translation
N10768	pager, texting, videogame, which	translation
N10779	foul (in a game)	systematicity
N10783	uphill	translation
N10784	boost, escalate, forward, hill, incline, inflation, slope, soaring, super, thriving, uphil	translation
N10788	quarter (time period)	systematicity
N10790	amazed, awesome, mad, wow	translation
N10801	pro	translation
N10802	excel, not listening, risk, traumatic	translation
N10806	boy scout, hi, philosophy, sailor, salute, theory	translation
N10817	above, at least, at most, maximum	translation
N10820	brilliant, clever, intelligent	translation
N10822	chopsticks, cutting	translation
N10825	eyelash, eyeliner	translation
N10833	arrange, blend, integrate, organize	translation
N10837	cut, end, slice	translation
N10839	afford, billing, debt, due	translation
N10844	dwell	translation
N10851	highlight, scratch, underline	translation
N10860	dunk_head	translation
N10861	ostrich, stuff in bag	translation
N10881	korea, werewolf	translation
N10890	disc golfing, ringing, shaking, space, toast	translation
N10917	flippers	translation
N10918	flip, paddle, walk	translation
N10923	a little, that closer, tiny	translation
N10931	mining	translation
N10932	mining, dig, excavate, chip, coalmine, hoeing, scratching	translation
N10937	kayak, kayaking, oar, paddling, rafting, row, rowing, rowing a boat	translation
N10941	cartoon, comedy, comic, false, funny, humor, rat	translation
N10943	cramp, dry rag, grieve, squeeze, twist	translation
N10950	deep thoughts, engrossed, fall in love, forgot, immersion, inside mind, involved, really into, thinking deep	translation
N10952	scratch (body part)	systematicity
N10957	comeback, one up, talk back, zap	translation
N10959	rollerblades, skate	translation
N10973	badge, general, register, registration tanktop	translation
N10984	fit, precise	translation
N10993	throw dart, throw, throw seeds, give input	translation
N11001	object&object	systematicity
N11003	#1&1	phonological
N11003	#1&1	systematicity
N11010	eye glistening, eye shining, eye glowing, face glimmering, face glowing, face shining, glitters on face, glow, radiant, shine, shiny	translation
N11012	motion, pack, scrapping	translation
N11017	playing cards	systematicity
N11030	bring, deliver, give, load, transport	translation
N11033	brief, knife, sharp	translation
N11041	attractive, transexual	translation
N11053	counseling	translation
N11065	copy, copy machine, photocopy, xerox	translation
N11073	calculate, math, multiply	translation
N11076	to deliberate	systematicity
N11080	intent	translation
N11081	decision, meaning, purpose	translation
N11082	tracing&object	systematicity
N11086	to curl (hair)	systematicity
N11101	doctor, f/m	translation
N11104	learner	translation
N11106	bite_off	translation
N11107	carrot, bite off	translation
N11113	course, list	translation
N11118	to march	systematicity
N11122	cigar, hookah, raisin, rooster	translation
N11126	hooked	translation
N11138	believable, husband	translation
N11140	video, videotape	translation
N11156	catch (capture)	systematicity
N11159	ground_shake	translation
N11160	balance, imbalance, stumble, topple, tremble, uneven, unstable, wobbly	translation
N11172	solve	translation
N11173	dissolve, melt, quiet, resolve, solution	translation
N11191	persist	translation
N11192	consistent, continue, persevere, sustain	translation
N11195	collect, cream, gather, income, run out	translation
N11200	sun, crazy, dizzy, hot day, spotlight, sunlight, sunshine, woozy	translation
N11202	hair_clip	translation
N11203	barette, bobby pin	translation
N11216	done, finish	translation
N11226	charge, connection	translation
N11230	object+contour	systematicity
N11237	press_button	translation
N11238	click, press button, pump gas, remote, splash soda, staple, timer	translation
N11261	gamble, roll dice	translation
N11266	cold sweat	translation
N11276	milking	translation
N11300	ignorant	translation
N11300	ignorant	systematicity
N11304	bag, garbage	translation
N11314	coincidence, happenstance, hit, hit a person, hit jackpot, luck out, randomly, strike, sudden hit, suddenly	translation
N11318	carve, dictionary, look up, sculpt	translation
N11335	an agency	systematicity
N11339	radar, tune out	translation
N11342	flat_ily	phonological
N11345	act, actor, play, show	translation
N11348	infer, intercept, interfere, intervene, intervention	translation
N11357	awful, hate, horrible, repulsive, terrible, yucky	translation
N11372	beard, chin, cute, food, william willard	translation
N11385	enlarge	translation
N11393	blouse, sweater, t–shirt, top (clothes)	translation
N11411	quote	translation
N11412	theme, title, topic	translation
N11418	blow_baloon	translation
N11419	blow away, bubbles, inflate	translation
N11426	bend over, conquer, overcome	translation
N11428	morning–to–noon, put things on roof, sunrise	translation
N11452	to polish	systematicity
N11463	strength, dominant, well known	translation
N11467	object&handling	systematicity
N11476	film_self	translation
N11485	defend, resistance, resistant	translation
N11489	dissect, operate	translation
N11494	grenade_throw	translation
N11498	drawing	translation
N11503	free, rescue, safe, save	translation
N11510	invite, materials	translation
N11518	halloween, mask	translation
N11522	bride	translation
N11541	rotisserie (to roast over a fire)	systematicity
N11548	ride, skateboard, surfer	translation
N11552	range (assortment)	systematicity
N11558	plant, spend, sprinkle	translation
N11563	caught, pregnant	translation
N11568	friend, good friend, possum	translation
N11572	favor, prefer, preference, taste	translation
N11574	servant, server, service	translation
N11576	to powder (sprinkle)	systematicity
N11582	seek out	translation
N11588	curly hair, dreads, long hair, orthodox, rabbi	translation
N11596	degree (diploma)	systematicity
N11812	(2h)5well	translation
N11915	(1h)5wave no	translation
N11916	(1h)5wave��no	translation
N11917	#5wave no	translation
N11976	dump	translation
N11977	disaster, mess up, pour, throw someone off, toss	translation
N11978	dump out (e.g., a bucket)	systematicity
N11980	care, dont waste, groceries, precious, selfish, stingy, handsome	translation
N11985	conceal, mask, mislead, slide over, vague	translation
N11987	know nothing	translation
N11988	band_aid	translation
N11992	a long time	systematicity
N11994	special	translation
N11994	special	systematicity
N11997	bedtime, scan, sleep, tuck in	translation
N11998	get in bed	systematicity
N12002	toy	translation
N12002	toy	systematicity
N12003	toy, try hard	translation
N12007	early, nude, sensitive, shiny	translation
N12013	half hour	systematicity
N12017	matches	translation
N12018	ants, cut, germ, nail polish, paste, peel, sharpen, shave, shred	translation
N12031	to list	systematicity
N12037	stay_awake4hrs	translation
N12038	all–nighter	systematicity
N12042	confirmation, mosquito	translation
N12047	handsome	translation
N12051	poop, reek, smell bad, stink	translation
N12061	brush, frosting, lick, lick paint, paint, paste, spread	translation
N12067	hurdle/trip	translation
N12069	hurdle	translation
N12070	go up, lunge, skip, trip	translation
N12073	dont feel like	systematicity
N12086	wash_self	translation
N12087	bath, wash	translation
N12089	closet	translation
N12090	locker, neighbor, neighborhood, number, partner, relatives, village	translation
N12093	fan, five minutes, propeller, wheels	translation
N12100	to walk	systematicity
N12102	depend on	systematicity
N12107	thinking	translation
N12110	next down	systematicity
N12112	doctor, earphones	translation
N12114	lay down	systematicity
N12116	downsize	translation
N12118	minimize, reduce, shrink, zoom, zoom in	translation
N12120	cleft chin, cut, light, lollipop, pink	translation
N12124	brainwashed, curling hair, curly, in process, mindless, running, wired	translation
N12127	ambiguous, awkward, back out, backtrack, clumsy, confused, cover up, newbie, not ready, overwhelmed, uncertainty, unfamiliar, vague	translation
N12129	hat off	translation
N12131	status quo, stay	translation
N12132	stay the same	systematicity
N12134	click, copy–and–paste, counselor, drag, mark with same answer, scratch, select all, test	translation
N12135	guess	translation
N12141	curtain, frame	translation
N12144	cloudy, decorate, decoration	translation
N12145	arrest	systematicity
N12145	arrest	translation
N12147	handcuff	translation
N12159	to cross	systematicity
N12161	to catch	systematicity
N12163	assemble, blend, breadown, organize, plan	translation
N12166	sugar	translation
N12173	two of us	systematicity
N12175	oil	translation
N12175	oil	systematicity
N12184	go ahead	systematicity
N12185	foreigner	translation
N12187	country person, foreign	translation
